dep;semaine;nb_crib;nb_pos;tx_crib;nb_A0;nb_A1;tx_A1;nb_B0;nb_B1;tx_B1;nb_C0;nb_C1;tx_C1
40;2021-06-22-2021-06-28;192.00;350.00;54.86;179.00;2.00;1.10;180.00;1.00;0.55;36.00;145.00;80.11
40;2021-06-23-2021-06-29;217.00;363.00;59.78;205.00;2.00;0.97;206.00;1.00;0.48;37.00;170.00;82.13
40;2021-06-24-2021-06-30;214.00;366.00;58.47;204.00;2.00;0.97;205.00;1.00;0.49;42.00;164.00;79.61
40;2021-06-25-2021-07-01;202.00;354.00;57.06;194.00;2.00;1.02;195.00;1.00;0.51;35.00;161.00;82.14
40;2021-06-26-2021-07-02;196.00;349.00;56.16;192.00;0.00;0.00;191.00;1.00;0.52;29.00;163.00;84.90
40;2021-06-27-2021-07-03;191.00;341.00;56.01;187.00;0.00;0.00;186.00;1.00;0.53;25.00;162.00;86.63
40;2021-06-28-2021-07-04;191.00;340.00;56.18;187.00;0.00;0.00;186.00;1.00;0.53;25.00;162.00;86.63
40;2021-06-29-2021-07-05;162.00;293.00;55.29;158.00;0.00;0.00;158.00;0.00;0.00;24.00;134.00;84.81
40;2021-06-30-2021-07-06;153.00;296.00;51.69;147.00;0.00;0.00;147.00;0.00;0.00;29.00;118.00;80.27
40;2021-07-01-2021-07-07;151.00;292.00;51.71;144.00;0.00;0.00;144.00;0.00;0.00;29.00;115.00;79.86
40;2021-07-02-2021-07-08;148.00;292.00;50.68;141.00;1.00;0.70;142.00;0.00;0.00;32.00;110.00;77.46
40;2021-07-03-2021-07-09;142.00;280.00;50.71;134.00;1.00;0.74;135.00;0.00;0.00;36.00;99.00;73.33
40;2021-07-04-2021-07-10;147.00;285.00;51.58;138.00;2.00;1.43;140.00;0.00;0.00;37.00;103.00;73.57
40;2021-07-05-2021-07-11;147.00;288.00;51.04;138.00;2.00;1.43;140.00;0.00;0.00;37.00;103.00;73.57
40;2021-07-06-2021-07-12;162.00;305.00;53.11;154.00;2.00;1.28;156.00;0.00;0.00;38.00;118.00;75.64
40;2021-07-07-2021-07-13;210.00;360.00;58.33;206.00;2.00;0.96;207.00;1.00;0.48;41.00;167.00;80.29
40;2021-07-08-2021-07-14;185.00;322.00;57.45;182.00;2.00;1.09;183.00;1.00;0.54;33.00;151.00;82.07
40;2021-07-09-2021-07-15;251.00;444.00;56.53;249.00;1.00;0.40;249.00;1.00;0.40;41.00;207.00;83.47
40;2021-07-10-2021-07-16;311.00;559.00;55.64;310.00;1.00;0.32;310.00;1.00;0.32;49.00;260.00;84.14
40;2021-07-11-2021-07-17;346.00;642.00;53.89;346.00;0.00;0.00;345.00;1.00;0.29;54.00;290.00;84.30
40;2021-07-12-2021-07-18;347.00;650.00;53.38;347.00;0.00;0.00;346.00;1.00;0.29;54.00;291.00;84.35
40;2021-07-13-2021-07-19;457.00;866.00;52.77;454.00;0.00;0.00;453.00;1.00;0.22;63.00;389.00;86.06
40;2021-07-14-2021-07-20;517.00;982.00;52.65;511.00;1.00;0.20;512.00;0.00;0.00;71.00;438.00;86.05
40;2021-07-15-2021-07-21;685.00;1229.00;55.74;677.00;1.00;0.15;678.00;0.00;0.00;84.00;591.00;87.56
40;2021-07-16-2021-07-22;744.00;1290.00;57.67;728.00;1.00;0.14;729.00;0.00;0.00;83.00;645.00;88.60
40;2021-07-17-2021-07-23;810.00;1374.00;58.95;790.00;1.00;0.13;791.00;0.00;0.00;77.00;708.00;90.19
40;2021-07-18-2021-07-24;829.00;1407.00;58.92;809.00;1.00;0.12;810.00;0.00;0.00;71.00;732.00;91.16
40;2021-07-19-2021-07-25;832.00;1414.00;58.84;812.00;1.00;0.12;813.00;0.00;0.00;71.00;735.00;91.19
40;2021-07-20-2021-07-26;866.00;1471.00;58.87;839.00;3.00;0.36;842.00;0.00;0.00;67.00;768.00;91.98
40;2021-07-21-2021-07-27;910.00;1538.00;59.17;881.00;3.00;0.34;884.00;0.00;0.00;65.00;810.00;92.57
40;2021-07-22-2021-07-28;906.00;1549.00;58.49;869.00;5.00;0.57;864.00;10.00;1.14;63.00;799.00;92.69
40;2021-07-23-2021-07-29;875.00;1564.00;55.95;836.00;5.00;0.59;830.00;10.00;1.19;58.00;773.00;93.02
40;2021-07-24-2021-07-30;850.00;1522.00;55.85;811.00;5.00;0.61;798.00;17.00;2.09;53.00;757.00;93.46
40;2021-07-25-2021-07-31;819.00;1472.00;55.64;779.00;5.00;0.64;766.00;17.00;2.17;55.00;724.00;92.94
40;2021-07-26-2021-08-01;819.00;1469.00;55.75;779.00;5.00;0.64;766.00;17.00;2.17;55.00;724.00;92.94
40;2021-07-27-2021-08-02;773.00;1368.00;56.51;732.00;3.00;0.41;716.00;18.00;2.45;43.00;686.00;94.10
40;2021-07-28-2021-08-03;701.00;1287.00;54.47;661.00;2.00;0.30;644.00;18.00;2.72;27.00;632.00;95.90
40;2021-07-29-2021-08-04;656.00;1229.00;53.38;621.00;0.00;0.00;612.00;8.00;1.29;21.00;599.00;96.61
40;2021-07-30-2021-08-05;640.00;1180.00;54.24;608.00;0.00;0.00;600.00;8.00;1.32;15.00;589.00;97.52
40;2021-07-31-2021-08-06;605.00;1147.00;52.75;571.00;0.00;0.00;570.00;1.00;0.18;13.00;554.00;97.71
40;2021-08-01-2021-08-07;616.00;1169.00;52.69;583.00;0.00;0.00;582.00;1.00;0.17;11.00;568.00;98.10
40;2021-08-02-2021-08-08;614.00;1168.00;52.57;581.00;0.00;0.00;580.00;1.00;0.17;11.00;566.00;98.09
47;2021-05-31-2021-06-06;41.00;194.00;21.13;36.00;0.00;0.00;5.00;0.00;0.00;5.00;0.00;0.00
47;2021-06-01-2021-06-07;45.00;195.00;23.08;40.00;0.00;0.00;15.00;0.00;0.00;14.00;1.00;6.67
47;2021-06-02-2021-06-08;55.00;197.00;27.92;49.00;1.00;2.00;26.00;0.00;0.00;25.00;1.00;3.85
47;2021-06-03-2021-06-09;56.00;199.00;28.14;49.00;1.00;2.00;32.00;0.00;0.00;31.00;1.00;3.12
47;2021-06-04-2021-06-10;54.00;191.00;28.27;48.00;1.00;2.04;40.00;0.00;0.00;39.00;1.00;2.50
47;2021-06-05-2021-06-11;54.00;170.00;31.76;46.00;1.00;2.13;41.00;0.00;0.00;40.00;1.00;2.44
47;2021-06-06-2021-06-12;57.00;174.00;32.76;52.00;1.00;1.89;48.00;0.00;0.00;47.00;1.00;2.08
47;2021-06-07-2021-06-13;57.00;172.00;33.14;52.00;1.00;1.89;48.00;0.00;0.00;47.00;1.00;2.08
47;2021-06-08-2021-06-14;61.00;169.00;36.09;53.00;2.00;3.64;51.00;0.00;0.00;51.00;0.00;0.00
47;2021-06-09-2021-06-15;55.00;159.00;34.59;49.00;1.00;2.00;48.00;0.00;0.00;48.00;0.00;0.00
47;2021-06-10-2021-06-16;51.00;142.00;35.92;45.00;1.00;2.17;44.00;0.00;0.00;44.00;0.00;0.00
47;2021-06-11-2021-06-17;52.00;133.00;39.10;44.00;2.00;4.35;43.00;0.00;0.00;43.00;0.00;0.00
47;2021-06-12-2021-06-18;56.00;128.00;43.75;50.00;2.00;3.85;49.00;0.00;0.00;48.00;1.00;2.04
47;2021-06-13-2021-06-19;52.00;117.00;44.44;45.00;2.00;4.26;44.00;0.00;0.00;43.00;1.00;2.27
47;2021-06-14-2021-06-20;53.00;118.00;44.92;46.00;2.00;4.17;46.00;0.00;0.00;45.00;1.00;2.17
47;2021-06-15-2021-06-21;48.00;104.00;46.15;39.00;4.00;9.30;40.00;0.00;0.00;38.00;2.00;5.00
47;2021-06-16-2021-06-22;44.00;87.00;50.57;33.00;4.00;10.81;34.00;0.00;0.00;32.00;2.00;5.88
47;2021-06-17-2021-06-23;43.00;81.00;53.09;33.00;4.00;10.81;35.00;0.00;0.00;33.00;2.00;5.71
47;2021-06-18-2021-06-24;37.00;73.00;50.68;28.00;3.00;9.68;30.00;0.00;0.00;27.00;3.00;10.00
47;2021-06-19-2021-06-25;27.00;60.00;45.00;18.00;3.00;14.29;20.00;0.00;0.00;18.00;2.00;10.00
47;2021-06-20-2021-06-26;26.00;52.00;50.00;18.00;3.00;14.29;20.00;0.00;0.00;18.00;2.00;10.00
47;2021-06-21-2021-06-27;24.00;51.00;47.06;16.00;3.00;15.79;18.00;0.00;0.00;16.00;2.00;11.11
47;2021-06-22-2021-06-28;20.00;39.00;51.28;14.00;1.00;6.67;15.00;0.00;0.00;14.00;1.00;6.67
47;2021-06-23-2021-06-29;24.00;45.00;53.33;17.00;1.00;5.56;18.00;0.00;0.00;17.00;1.00;5.56
47;2021-06-24-2021-06-30;26.00;47.00;55.32;18.00;1.00;5.26;19.00;0.00;0.00;17.00;2.00;10.53
47;2021-06-25-2021-07-01;34.00;54.00;62.96;26.00;1.00;3.70;27.00;0.00;0.00;18.00;9.00;33.33
47;2021-06-26-2021-07-02;32.00;51.00;62.75;24.00;1.00;4.00;25.00;0.00;0.00;16.00;9.00;36.00
47;2021-06-27-2021-07-03;33.00;52.00;63.46;24.00;1.00;4.00;25.00;0.00;0.00;14.00;11.00;44.00
47;2021-06-28-2021-07-04;34.00;52.00;65.38;24.00;1.00;4.00;25.00;0.00;0.00;15.00;11.00;42.31
47;2021-06-29-2021-07-05;35.00;56.00;62.50;26.00;0.00;0.00;26.00;0.00;0.00;12.00;15.00;55.56
47;2021-06-30-2021-07-06;34.00;54.00;62.96;27.00;0.00;0.00;27.00;0.00;0.00;8.00;20.00;71.43
47;2021-07-01-2021-07-07;38.00;55.00;69.09;30.00;0.00;0.00;30.00;0.00;0.00;7.00;24.00;77.42
47;2021-07-02-2021-07-08;34.00;51.00;66.67;23.00;0.00;0.00;23.00;0.00;0.00;5.00;19.00;79.17
47;2021-07-03-2021-07-09;38.00;56.00;67.86;27.00;0.00;0.00;27.00;0.00;0.00;6.00;22.00;78.57
47;2021-07-04-2021-07-10;37.00;57.00;64.91;26.00;0.00;0.00;26.00;0.00;0.00;6.00;21.00;77.78
47;2021-07-05-2021-07-11;37.00;59.00;62.71;26.00;0.00;0.00;26.00;0.00;0.00;5.00;21.00;80.77
47;2021-07-06-2021-07-12;42.00;71.00;59.15;33.00;0.00;0.00;33.00;0.00;0.00;10.00;23.00;69.70
47;2021-07-07-2021-07-13;43.00;81.00;53.09;33.00;1.00;2.94;34.00;0.00;0.00;14.00;20.00;58.82
47;2021-07-08-2021-07-14;35.00;76.00;46.05;27.00;1.00;3.57;28.00;0.00;0.00;12.00;16.00;57.14
47;2021-07-09-2021-07-15;63.00;124.00;50.81;55.00;1.00;1.79;54.00;1.00;1.82;14.00;42.00;75.00
47;2021-07-10-2021-07-16;90.00;157.00;57.32;79.00;1.00;1.25;78.00;1.00;1.27;15.00;65.00;81.25
47;2021-07-11-2021-07-17;118.00;189.00;62.43;102.00;1.00;0.97;101.00;1.00;0.98;18.00;85.00;82.52
47;2021-07-12-2021-07-18;123.00;198.00;62.12;107.00;1.00;0.93;106.00;1.00;0.93;20.00;88.00;81.48
47;2021-07-13-2021-07-19;154.00;254.00;60.63;133.00;3.00;2.21;133.00;2.00;1.48;18.00;118.00;86.76
47;2021-07-14-2021-07-20;204.00;310.00;65.81;181.00;2.00;1.09;180.00;2.00;1.10;17.00;166.00;90.71
47;2021-07-15-2021-07-21;251.00;394.00;63.71;225.00;2.00;0.88;224.00;2.00;0.88;18.00;209.00;92.07
47;2021-07-16-2021-07-22;274.00;418.00;65.55;249.00;2.00;0.80;250.00;1.00;0.40;18.00;233.00;92.83
47;2021-07-17-2021-07-23;293.00;453.00;64.68;265.00;2.00;0.75;266.00;1.00;0.37;19.00;248.00;92.88
47;2021-07-18-2021-07-24;319.00;505.00;63.17;293.00;3.00;1.01;295.00;1.00;0.34;22.00;274.00;92.57
47;2021-07-19-2021-07-25;317.00;498.00;63.65;292.00;3.00;1.02;294.00;1.00;0.34;20.00;275.00;93.22
47;2021-07-20-2021-07-26;385.00;574.00;67.07;360.00;2.00;0.55;362.00;0.00;0.00;18.00;344.00;95.03
47;2021-07-21-2021-07-27;411.00;632.00;65.03;385.00;4.00;1.03;389.00;0.00;0.00;16.00;373.00;95.89
47;2021-07-22-2021-07-28;440.00;668.00;65.87;410.00;5.00;1.20;415.00;0.00;0.00;19.00;397.00;95.43
47;2021-07-23-2021-07-29;495.00;740.00;66.89;456.00;6.00;1.30;462.00;0.00;0.00;24.00;439.00;94.82
47;2021-07-24-2021-07-30;526.00;798.00;65.91;480.00;6.00;1.23;486.00;0.00;0.00;25.00;464.00;94.89
47;2021-07-25-2021-07-31;537.00;818.00;65.65;491.00;5.00;1.01;496.00;0.00;0.00;24.00;477.00;95.21
47;2021-07-26-2021-08-01;542.00;829.00;65.38;495.00;5.00;1.00;500.00;0.00;0.00;24.00;481.00;95.25
47;2021-07-27-2021-08-02;563.00;866.00;65.01;517.00;4.00;0.77;521.00;0.00;0.00;32.00;495.00;93.93
47;2021-07-28-2021-08-03;551.00;861.00;64.00;509.00;2.00;0.39;511.00;0.00;0.00;32.00;485.00;93.81
47;2021-07-29-2021-08-04;562.00;893.00;62.93;524.00;1.00;0.19;525.00;0.00;0.00;32.00;498.00;93.96
47;2021-07-30-2021-08-05;513.00;883.00;58.10;484.00;0.00;0.00;484.00;0.00;0.00;28.00;460.00;94.26
47;2021-07-31-2021-08-06;458.00;859.00;53.32;441.00;0.00;0.00;440.00;1.00;0.23;26.00;416.00;94.12
47;2021-08-01-2021-08-07;443.00;880.00;50.34;430.00;0.00;0.00;429.00;1.00;0.23;23.00;406.00;94.64
47;2021-08-02-2021-08-08;440.00;877.00;50.17;428.00;0.00;0.00;427.00;1.00;0.23;23.00;404.00;94.61
64;2021-05-31-2021-06-06;17.00;661.00;2.57;12.00;1.00;7.69;12.00;0.00;0.00;9.00;3.00;25.00
64;2021-06-01-2021-06-07;21.00;583.00;3.60;15.00;1.00;6.25;15.00;0.00;0.00;12.00;3.00;20.00
64;2021-06-02-2021-06-08;33.00;565.00;5.84;28.00;0.00;0.00;28.00;0.00;0.00;23.00;5.00;17.86
64;2021-06-03-2021-06-09;42.00;537.00;7.82;37.00;0.00;0.00;36.00;0.00;0.00;31.00;5.00;13.89
64;2021-06-04-2021-06-10;42.00;506.00;8.30;38.00;0.00;0.00;37.00;0.00;0.00;32.00;5.00;13.51
64;2021-06-05-2021-06-11;47.00;499.00;9.42;45.00;1.00;2.17;44.00;0.00;0.00;42.00;2.00;4.55
64;2021-06-06-2021-06-12;56.00;497.00;11.27;54.00;1.00;1.82;53.00;0.00;0.00;51.00;2.00;3.77
64;2021-06-07-2021-06-13;57.00;492.00;11.59;55.00;1.00;1.79;54.00;0.00;0.00;52.00;2.00;3.70
64;2021-06-08-2021-06-14;110.00;465.00;23.66;107.00;3.00;2.73;108.00;0.00;0.00;96.00;12.00;11.11
64;2021-06-09-2021-06-15;125.00;421.00;29.69;121.00;3.00;2.42;121.00;0.00;0.00;106.00;15.00;12.40
64;2021-06-10-2021-06-16;142.00;378.00;37.57;135.00;5.00;3.57;138.00;0.00;0.00;120.00;18.00;13.04
64;2021-06-11-2021-06-17;172.00;352.00;48.86;165.00;5.00;2.94;168.00;0.00;0.00;139.00;29.00;17.26
64;2021-06-12-2021-06-18;202.00;324.00;62.35;194.00;4.00;2.02;197.00;0.00;0.00;153.00;44.00;22.34
64;2021-06-13-2021-06-19;202.00;300.00;67.33;193.00;5.00;2.53;197.00;0.00;0.00;153.00;44.00;22.34
64;2021-06-14-2021-06-20;202.00;298.00;67.79;193.00;5.00;2.53;197.00;0.00;0.00;153.00;44.00;22.34
64;2021-06-15-2021-06-21;169.00;258.00;65.50;162.00;3.00;1.82;164.00;0.00;0.00;123.00;41.00;25.00
64;2021-06-16-2021-06-22;156.00;246.00;63.41;149.00;4.00;2.61;153.00;0.00;0.00;117.00;36.00;23.53
64;2021-06-17-2021-06-23;161.00;249.00;64.66;153.00;3.00;1.92;156.00;0.00;0.00;120.00;36.00;23.08
64;2021-06-18-2021-06-24;155.00;236.00;65.68;142.00;3.00;2.07;145.00;0.00;0.00;116.00;29.00;20.00
64;2021-06-19-2021-06-25;137.00;219.00;62.56;125.00;3.00;2.34;128.00;0.00;0.00;107.00;21.00;16.41
64;2021-06-20-2021-06-26;133.00;212.00;62.74;122.00;2.00;1.61;124.00;0.00;0.00;103.00;21.00;16.94
64;2021-06-21-2021-06-27;132.00;213.00;61.97;121.00;2.00;1.63;123.00;0.00;0.00;102.00;21.00;17.07
64;2021-06-22-2021-06-28;141.00;231.00;61.04;129.00;2.00;1.53;131.00;0.00;0.00;110.00;21.00;16.03
64;2021-06-23-2021-06-29;156.00;246.00;63.41;140.00;5.00;3.45;145.00;0.00;0.00;118.00;27.00;18.62
64;2021-06-24-2021-06-30;158.00;254.00;62.20;144.00;4.00;2.70;148.00;0.00;0.00;113.00;36.00;24.16
64;2021-06-25-2021-07-01;165.00;272.00;60.66;156.00;4.00;2.50;159.00;1.00;0.62;121.00;40.00;24.84
64;2021-06-26-2021-07-02;179.00;298.00;60.07;169.00;6.00;3.43;174.00;1.00;0.57;134.00;42.00;23.86
64;2021-06-27-2021-07-03;190.00;316.00;60.13;179.00;6.00;3.24;184.00;1.00;0.54;142.00;45.00;24.06
64;2021-06-28-2021-07-04;192.00;319.00;60.19;181.00;6.00;3.21;186.00;1.00;0.53;143.00;46.00;24.34
64;2021-06-29-2021-07-05;241.00;382.00;63.09;224.00;6.00;2.61;229.00;1.00;0.43;162.00;70.00;30.17
64;2021-06-30-2021-07-06;269.00;421.00;63.90;253.00;2.00;0.78;254.00;1.00;0.39;170.00;87.00;33.85
64;2021-07-01-2021-07-07;300.00;473.00;63.42;281.00;2.00;0.71;282.00;1.00;0.35;180.00;102.00;36.17
64;2021-07-02-2021-07-08;333.00;511.00;65.17;312.00;2.00;0.64;314.00;0.00;0.00;189.00;123.00;39.42
64;2021-07-03-2021-07-09;351.00;534.00;65.73;330.00;0.00;0.00;330.00;0.00;0.00;188.00;141.00;42.86
64;2021-07-04-2021-07-10;360.00;555.00;64.86;339.00;0.00;0.00;339.00;0.00;0.00;186.00;150.00;44.64
64;2021-07-05-2021-07-11;361.00;560.00;64.46;340.00;0.00;0.00;340.00;0.00;0.00;185.00;152.00;45.10
64;2021-07-06-2021-07-12;379.00;598.00;63.38;361.00;1.00;0.28;362.00;0.00;0.00;181.00;177.00;49.44
64;2021-07-07-2021-07-13;428.00;674.00;63.50;409.00;1.00;0.24;409.00;1.00;0.24;178.00;228.00;56.16
64;2021-07-08-2021-07-14;382.00;608.00;62.83;368.00;1.00;0.27;368.00;1.00;0.27;150.00;217.00;59.13
64;2021-07-09-2021-07-15;467.00;759.00;61.53;450.00;1.00;0.22;449.00;2.00;0.44;156.00;290.00;65.02
64;2021-07-10-2021-07-16;537.00;873.00;61.51;520.00;1.00;0.19;517.00;4.00;0.77;167.00;348.00;67.57
64;2021-07-11-2021-07-17;582.00;960.00;60.62;564.00;1.00;0.18;561.00;4.00;0.71;173.00;387.00;69.11
64;2021-07-12-2021-07-18;584.00;974.00;59.96;565.00;1.00;0.18;562.00;4.00;0.71;174.00;387.00;68.98
64;2021-07-13-2021-07-19;747.00;1227.00;60.88;725.00;0.00;0.00;720.00;5.00;0.69;189.00;530.00;73.71
64;2021-07-14-2021-07-20;909.00;1498.00;60.68;883.00;2.00;0.23;881.00;4.00;0.45;217.00;660.00;75.26
64;2021-07-15-2021-07-21;1186.00;1893.00;62.65;1139.00;2.00;0.18;1137.00;4.00;0.35;255.00;879.00;77.51
64;2021-07-16-2021-07-22;1314.00;2033.00;64.63;1254.00;3.00;0.24;1254.00;3.00;0.24;243.00;1012.00;80.64
64;2021-07-17-2021-07-23;1466.00;2232.00;65.68;1403.00;3.00;0.21;1403.00;3.00;0.21;219.00;1178.00;84.32
64;2021-07-18-2021-07-24;1505.00;2319.00;64.90;1441.00;3.00;0.21;1441.00;3.00;0.21;218.00;1211.00;84.74
64;2021-07-19-2021-07-25;1512.00;2325.00;65.03;1449.00;3.00;0.21;1449.00;3.00;0.21;218.00;1219.00;84.83
64;2021-07-20-2021-07-26;1626.00;2481.00;65.54;1562.00;4.00;0.26;1564.00;2.00;0.13;191.00;1361.00;87.69
64;2021-07-21-2021-07-27;1696.00;2533.00;66.96;1626.00;4.00;0.25;1628.00;2.00;0.12;176.00;1440.00;89.11
64;2021-07-22-2021-07-28;1695.00;2534.00;66.89;1639.00;4.00;0.24;1641.00;2.00;0.12;162.00;1465.00;90.04
64;2021-07-23-2021-07-29;1698.00;2547.00;66.67;1637.00;3.00;0.18;1638.00;2.00;0.12;151.00;1471.00;90.69
64;2021-07-24-2021-07-30;1694.00;2564.00;66.07;1624.00;3.00;0.18;1627.00;0.00;0.00;164.00;1450.00;89.84
64;2021-07-25-2021-07-31;1684.00;2518.00;66.88;1615.00;3.00;0.19;1618.00;0.00;0.00;157.00;1455.00;90.26
64;2021-07-26-2021-08-01;1683.00;2530.00;66.52;1614.00;3.00;0.19;1617.00;0.00;0.00;156.00;1454.00;90.31
64;2021-07-27-2021-08-02;1700.00;2485.00;68.41;1619.00;3.00;0.18;1622.00;0.00;0.00;149.00;1467.00;90.78
64;2021-07-28-2021-08-03;1657.00;2451.00;67.61;1571.00;1.00;0.06;1572.00;0.00;0.00;126.00;1437.00;91.94
64;2021-07-29-2021-08-04;1594.00;2391.00;66.67;1499.00;1.00;0.07;1500.00;0.00;0.00;113.00;1379.00;92.43
64;2021-07-30-2021-08-05;1516.00;2357.00;64.32;1429.00;1.00;0.07;1430.00;0.00;0.00;106.00;1315.00;92.54
64;2021-07-31-2021-08-06;1444.00;2332.00;61.92;1358.00;2.00;0.15;1360.00;0.00;0.00;85.00;1267.00;93.71
64;2021-08-01-2021-08-07;1469.00;2408.00;61.00;1383.00;2.00;0.14;1385.00;0.00;0.00;80.00;1296.00;94.19
64;2021-08-02-2021-08-08;1466.00;2399.00;61.11;1380.00;2.00;0.14;1382.00;0.00;0.00;80.00;1294.00;94.18
79;2021-05-31-2021-06-06;150.00;222.00;67.57;104.00;13.00;11.11;57.00;0.00;0.00;5.00;0.00;0.00
79;2021-06-01-2021-06-07;134.00;191.00;70.16;97.00;9.00;8.49;62.00;1.00;1.59;19.00;0.00;0.00
79;2021-06-02-2021-06-08;107.00;145.00;73.79;73.00;10.00;12.05;53.00;1.00;1.85;21.00;0.00;0.00
79;2021-06-03-2021-06-09;102.00;136.00;75.00;73.00;7.00;8.75;54.00;1.00;1.82;23.00;0.00;0.00
79;2021-06-04-2021-06-10;100.00;125.00;80.00;74.00;7.00;8.64;59.00;2.00;3.28;30.00;1.00;3.23
79;2021-06-05-2021-06-11;104.00;127.00;81.89;77.00;6.00;7.23;64.00;3.00;4.48;39.00;1.00;2.50
79;2021-06-06-2021-06-12;95.00;116.00;81.90;76.00;5.00;6.17;66.00;3.00;4.35;41.00;6.00;12.77
79;2021-06-07-2021-06-13;95.00;116.00;81.90;76.00;5.00;6.17;66.00;3.00;4.35;41.00;6.00;12.77
79;2021-06-08-2021-06-14;70.00;88.00;79.55;56.00;4.00;6.67;49.00;2.00;3.92;34.00;7.00;17.07
79;2021-06-09-2021-06-15;65.00;84.00;77.38;53.00;3.00;5.36;45.00;5.00;10.00;37.00;8.00;17.78
79;2021-06-10-2021-06-16;58.00;76.00;76.32;48.00;3.00;5.88;42.00;6.00;12.50;36.00;8.00;18.18
79;2021-06-11-2021-06-17;53.00;64.00;82.81;42.00;3.00;6.67;36.00;5.00;12.20;33.00;8.00;19.51
79;2021-06-12-2021-06-18;46.00;58.00;79.31;35.00;2.00;5.41;31.00;4.00;11.43;24.00;12.00;33.33
79;2021-06-13-2021-06-19;38.00;51.00;74.51;27.00;1.00;3.57;23.00;4.00;14.81;21.00;7.00;25.00
79;2021-06-14-2021-06-20;39.00;53.00;73.58;28.00;1.00;3.45;23.00;5.00;17.86;22.00;7.00;24.14
79;2021-06-15-2021-06-21;45.00;63.00;71.43;30.00;1.00;3.23;24.00;5.00;17.24;20.00;10.00;33.33
79;2021-06-16-2021-06-22;46.00;61.00;75.41;30.00;1.00;3.23;27.00;2.00;6.90;20.00;10.00;33.33
79;2021-06-17-2021-06-23;47.00;59.00;79.66;30.00;1.00;3.23;28.00;1.00;3.45;20.00;10.00;33.33
79;2021-06-18-2021-06-24;46.00;57.00;80.70;30.00;0.00;0.00;27.00;2.00;6.90;20.00;10.00;33.33
79;2021-06-19-2021-06-25;42.00;50.00;84.00;29.00;0.00;0.00;26.00;2.00;7.14;21.00;8.00;27.59
79;2021-06-20-2021-06-26;43.00;48.00;89.58;30.00;0.00;0.00;27.00;2.00;6.90;20.00;10.00;33.33
79;2021-06-21-2021-06-27;42.00;46.00;91.30;29.00;0.00;0.00;27.00;1.00;3.57;19.00;10.00;34.48
79;2021-06-22-2021-06-28;38.00;38.00;100.00;28.00;0.00;0.00;27.00;1.00;3.57;17.00;10.00;37.04
79;2021-06-23-2021-06-29;36.00;39.00;92.31;27.00;0.00;0.00;26.00;1.00;3.70;13.00;13.00;50.00
79;2021-06-24-2021-06-30;39.00;45.00;86.67;33.00;0.00;0.00;32.00;1.00;3.03;14.00;18.00;56.25
79;2021-06-25-2021-07-01;35.00;44.00;79.55;31.00;0.00;0.00;31.00;0.00;0.00;11.00;19.00;63.33
79;2021-06-26-2021-07-02;35.00;45.00;77.78;30.00;0.00;0.00;30.00;0.00;0.00;8.00;21.00;72.41
79;2021-06-27-2021-07-03;37.00;48.00;77.08;33.00;0.00;0.00;33.00;0.00;0.00;8.00;24.00;75.00
79;2021-06-28-2021-07-04;38.00;50.00;76.00;34.00;0.00;0.00;34.00;0.00;0.00;8.00;25.00;75.76
79;2021-06-29-2021-07-05;34.00;47.00;72.34;30.00;0.00;0.00;30.00;0.00;0.00;5.00;25.00;83.33
79;2021-06-30-2021-07-06;42.00;53.00;79.25;38.00;0.00;0.00;38.00;0.00;0.00;11.00;27.00;71.05
79;2021-07-01-2021-07-07;50.00;59.00;84.75;46.00;0.00;0.00;46.00;0.00;0.00;14.00;32.00;69.57
79;2021-07-02-2021-07-08;54.00;64.00;84.38;50.00;0.00;0.00;50.00;0.00;0.00;15.00;35.00;70.00
79;2021-07-03-2021-07-09;63.00;74.00;85.14;59.00;0.00;0.00;59.00;0.00;0.00;16.00;44.00;73.33
79;2021-07-04-2021-07-10;62.00;74.00;83.78;56.00;0.00;0.00;56.00;0.00;0.00;16.00;41.00;71.93
79;2021-07-05-2021-07-11;62.00;74.00;83.78;56.00;0.00;0.00;56.00;0.00;0.00;16.00;41.00;71.93
79;2021-07-06-2021-07-12;84.00;101.00;83.17;79.00;0.00;0.00;79.00;0.00;0.00;18.00;62.00;77.50
79;2021-07-07-2021-07-13;89.00;114.00;78.07;82.00;0.00;0.00;82.00;0.00;0.00;14.00;69.00;83.13
79;2021-07-08-2021-07-14;76.00;102.00;74.51;68.00;0.00;0.00;68.00;0.00;0.00;9.00;60.00;86.96
79;2021-07-09-2021-07-15;149.00;194.00;76.80;137.00;0.00;0.00;137.00;0.00;0.00;9.00;130.00;93.53
79;2021-07-10-2021-07-16;187.00;250.00;74.80;175.00;0.00;0.00;175.00;0.00;0.00;14.00;162.00;92.05
79;2021-07-11-2021-07-17;212.00;296.00;71.62;201.00;0.00;0.00;201.00;0.00;0.00;16.00;186.00;92.08
79;2021-07-12-2021-07-18;213.00;300.00;71.00;202.00;0.00;0.00;202.00;0.00;0.00;16.00;186.00;92.08
79;2021-07-13-2021-07-19;256.00;360.00;71.11;238.00;1.00;0.42;239.00;0.00;0.00;19.00;222.00;92.12
79;2021-07-14-2021-07-20;289.00;404.00;71.53;269.00;2.00;0.74;271.00;0.00;0.00;19.00;253.00;93.01
